song_id,dist,artists,track_name,duration_ms,danceability,energy,loudness,key_signature,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,lyrics,dwh_inserted_timestamp
5043122301910046197,0,Linkin Park,Nobody's Listening,178866,0.502,0.8310000000000001,-3.723,D,major,0.295,0.105,1.3e-06,0.174,0.451,199.972,3,"grunge, metal","Come, come, come, coming at you,  
Come, coming at you,  
Come, coming at you,  
Peep the style and the kids checking for it  
The number one question is  
How could you ignore it  
We drop right back in the cut  
Over basement tracks  
With raps that got you backing this up like (rewind that)  
We're just rolling with the rhythm  
Rise from the ashes of stylistic division  
With these non-stop lyrics of life living  
Not to be forgotten  
But still unforgiven  
But in the meantime there are those who want to  
Talk this and that, so I suppose  
It gets to a point feelings gotta get hurt  
And get dirty with the people spreading the dirt  
  
[Chorus]  
Try to give you warning  
But everyone ignores me  
(Told you everything loud and clear)  
But nobody's listening  
Call to you so clearly  
But you don't want to hear me  
(Told you everything loud and clear)  
But nobody's listening  
  
I got a  
Heart full of pain, head full of stress  
Handful of anger, held in my chest  
And everything's left is a waste of time  
I hate my rhymes  
(But hate everyone else's more)  
I'm riding on the back of this pressure  
Guessing that it's better  
I can't keep myself together  
Because all of this stress  
Gave me something to write on  
The pain gave me something  
I could set my sights on  
You never forget the blood, sweat, and tears  
The uphill struggle over the years  
The fear and trash talking  
And the people it was to  
And the people that started it  
Just like you  
  
[Chorus]  
  
I got a  
Heart full of pain, head full of stress  
Handful of anger, held in my chest  
Uphill struggle, blood, sweat, and tears  
Nothing to gain, everything to fear  
  
(Scratches)  
Coming at you at every style

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5067618677674490641,0,Linkin Park,Burning in the Skies,253160,0.607,0.891,-4.5600000000000005,A,minor,0.0387,0.0417,0.00521,0.314,0.462,120.012,3,"grunge, metal","I use the dead wood to make the fire rise  
The blood of innocence burning in the skies  
I filled my cup with the rising of the sea  
And poured it out in an ocean of debris  
  
Ooh, I'm swimming in the smoke  
Of bridges I have burned  
So don't apologize  
I'm losing what I don't deserve  
What I don't deserve  
  
We held our breathe when the clouds began to form  
But you were lost in the beating of the storm  
But in the end we were made to be apart  
In separate chambers of the human heart  
  
Ooh, I'm swimming in the smoke  
Of bridges I have burned  
So don't apologize  
I'm losing what I don't deserve  
It's in the blackened bones  
Of bridges I have burned  
So don't apologize  
I'm losing what I don't deserve  
What I don't deserve  
  
I'm swimming in the smoke  
Of bridges I have burned  
So don't apologize  
I'm losing what I don't deserve  
The blame is mine alone  
For bridges I have burned  
So don't apologize  
I'm losing what I don't deserve  
What I don't deserve  
What I don't deserve, ooh woah  
What I don't deserve  
  
I use the dead wood to make the fire rise  
The blood of innocence burning in the skies

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
513086842570207117,0,Nickelback,How You Remind Me,223840,0.446,0.764,-5.042,A♯/B♭,major,0.033,0.00135,0.0,0.099,0.543,172.094,4,"alt-rock, alternative, grunge, metal","Never made it as a wise man  
I couldn't cut it as  
A poor man stealing  
Tired of living like a blind man  
I'm sick of sight without  
A sense of feeling  
And this is how you remind me  
  
This is how you remind me  
Of what I really am  
This is how you remind me  
Of what I really am  
  
It's not like you to say sorry  
I was waiting on a different story  
This time I'm mistaken  
For handing you  
A heart worth breaking  
And I've been wrong  
I've been down  
Into the bottom of every bottle  
These five words in my head  
Scream  
Are we having fun yet?  
  
Yeah, yeah, yeah, no no  
Yeah, yeah, yeah, no no  
  
It's not like you didn't know that  
I said I love you and  
I swear I still do  
And it must have been so bad  
Cause living with him must have  
Damn near killed you  
  
And this is how you remind me  
Of what I really am  
This is how you remind me  
Of what I really am  
  
It's not like you to say sorry  
I was waiting on a different story  
This time I'm mistaken  
For handing you  
A heart worth breaking  
And I've been wrong  
I've been down  
Into the bottom of every bottle  
These five words in my head  
Scream  
Are we having fun yet?  
  
Yeah, yeah, yet, no no  
Yeah, yeah, yeah, no no  
Yeah, yeah, yeah, no no  
Yeah, yeah, yeah, no no  
  
Never made it as a wise man  
I couldn't cut it as  
A poor man stealing  
And this is how you remind me  
This is how you remind me  
  
This is how you remind me  
Of what I really am  
This is how you remind me  
Of what I really am  
  
It's not like you to say sorry  
I was waiting on a different story  
This time I'm mistaken  
For handing you  
A heart worth breaking  
And I've been wrong  
I've been down  
Into the bottom of every bottle  
These five words in my head  
Scream  
Are we having fun yet?  
  
Yeah, yeah  
Are we having fun yet?  
Yeah, yeah  
Are we having fun yet?  
Yeah, yeah  
Are we having fun yet?  
Yeah, yeah, no, no

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5208989316917305812,0,Foo Fighters,Big Me,132840,0.579,0.708,-10.419,C,major,0.0374,0.442,0.0,0.11,0.846,130.97,4,grunge,"When I talk about it  
It carries on  
Reasons only knew  
When I talk about it  
Aries or treasons  
All renew  
  
Big me to talk about it  
I could stand to prove  
If we can get around it  
I know that it's true  
  
When I talked about it  
Carried on  
Reasons only knew  
  
But it's you I fell into  
  
But it's you I fell into  
  
Well I talked about it  
Put it on  
Never was it true  
But it's you I fell into

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
528432051644277104,0,Nirvana,Come As You Are,218920,0.5,0.8240000000000001,-5.846,E,minor,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,"alt-rock, alternative, grunge, rock","Come as you are, as you were, as I want you to be  
As a friend, as a friend, as an old enemy  
Take your time, hurry up, the choice is yours, don't be late  
Take a rest as a friend as an old memoria  
Memoria, memoria, memoria, memoria  
  
Come doused in mud, soaked in bleach, as I want you to be  
As a trend, as a friend as an old memoria, memoria, memoria  
  
And I swear that I don't have a gun  
No, I don't have a gun  
No, I don't have a gun  
Memori-a, memori-a, memoria, memoria  
  
And I swear that I don't have a gun  
No, I don't have a gun  
No, I don't have a gun  
No, I don't have a gun  
No, I don't have a gun

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5320314950619544547,0,Linkin Park,VICTIMIZED,106360,0.557,0.99,-3.902,D,major,0.194,0.0818,3.14e-05,0.373,0.128,95.055,4,grunge,"No regret for the confidence betrayed  
No more hiding in shadow  
'Cause I won't wait for the debt to be repaid  
Time has come for you  
  
[Chorus]  
Victimized, victimized, never again victimized  
Victimized, victimized, never again victimized  
  
They're acting like they want a riot, it's a riot I'll give them  
As the sound comes higher on this violent rhythm  
These snakes in the grass, supplying the venom  
I ain't scared of your teeth, I admire what's in 'em  
Keep 'em waiting in the shadows there, thinking they hidden  
But the truth is you don't have the stomach to get 'em  
Go on already hit 'em, yeah you gotta be kiddin'  
Wanna talk about a victim, I'ma put you there with 'em!  
  
[Chorus]

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5498627347574656684,2,Foo Fighters,Walk,255960,0.234,0.865,-5.131,A,major,0.0516,3.62e-05,0.000532,0.289,0.194,137.107,4,"grunge, metal","Good and bad  
I swear I've had them both, they're overrated  
But is it fun  
When you get hold of one  
Some gone bad  
And some gone back  
Good ones all get taken I'm callin' bluff  
You ain't strong enough  
  
Wait and pray you'll pick on me  
the day I raise my hand  
Guess that I've been nice but I'll be damned  
  
Halo  
God only knows  
Right behind me everywhere I go  
Halo  
God only knows  
Right behind me everywhere I go  
  
Say your prayers when you get scared  
Pray you're gonna make it  
And then when you're done  
You keep fucking up  
One day soon I'll disappear  
And if you'll come I'll take you somewhere to go  
To keep from growing old  
  
Wait and pray you'll pick on me  
the day I raise my hand  
Guess that I've been nice but I'll be damned  
  
Halo  
God only knows  
Right behind me everywhere I go  
Halo  
God only knows  
Right behind me everywhere I go  
Oh, oh, oh  
  
Disappear, the light is fading  
Disappear, outside their rage  
Disappear, I'm tired of waiting  
Disappear before we get away  
  
Halo  
God only knows  
Right behind me everywhere I go  
Halo  
God only knows  
Right behind me everywhere I go  
oh, oh oh

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5506909473774015947,0,Nickelback,Lullaby,228106,0.508,0.8320000000000001,-4.395,B,major,0.032,0.000372,0.0,0.0859,0.404,136.004,4,"grunge, metal","I know the feeling  
Of finding yourself stuck out on the ledge  
And there ain't no healing  
From cuttin' yourself with the jagged edge  
I'm tellin' you that it's never that bad  
And take it from someone who's been where your at  
You're laid out on the floor and you're not sure  
You can take this anymore  
  
So just give it one more try  
With a lullaby  
And turn this up on the radio  
If you can hear me now  
I'm reachin' out to let you know  
That you're not alone  
  
And you can't tell, I'm scared as hell  
'Cause I can't get you on the telephone  
So just close your eyes  
Well honey here comes a lullaby  
Your very own lullaby  
Please let me take you  
Out of the darkness and into the light  
'Cause I have faith in you  
That you're gonna make it through another night  
Stop thinkin' about the easy way out  
There's no need to go and blow the candle out  
Because you're not done, you're far too young  
And the best is yet to come  
  
So just give it one more try  
With a lullaby  
And turn this up on the radio  
If you can hear me now  
I'm reachin' out to let you know  
That you're not alone  
  
And you can't tell, I'm scared as hell  
'Cause I can't get you on the telephone  
So just close your eyes  
Well honey here comes a lullaby  
Your very own lullaby  
  
Well everybody's hit the bottom  
And everybody's been forgotten  
Well everybody's tired of being alone  
Yeah everybody's been abandoned  
And left a little empty handed  
So if you're out there barely hangin', on  
  
Just give it one more try  
With a lullaby  
And turn this up on the radio  
If you can hear me now  
I'm reachin' out to let you know  
That you're not alone  
  
And you can't tell, I'm scared as hell  
'Cause I can't get you on the telephone  
So just close your eyes  
Well honey here comes a lullaby  
Your very own lullaby  
Well honey here comes a lullaby  
Your very own lullaby

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5576415820705562145,0,Linkin Park,Iridescent,296560,0.484,0.727,-6.107,C,major,0.0358,0.198,0.00204,0.107,0.216,120.066,4,"alternative, grunge, metal","When you were standing in the wake of devastation  
When you were waiting on the edge of the unknown  
And with the cataclysm raining down, insides crying save me now  
You were there impossibly alone.  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go, let it go.  
  
And in the burst of light that blinded every angel  
As if the sky had blown the heavens into stars  
You felt the gravity of temper grace falling into empty space  
No one there to catch you in their arms  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go, let it go.  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go,  
  
Let it go  
Let it go  
Let it go  
Let it go  
  
Do you feel cold and lost in desperation  
You build up hope but failure's all you've known  
Remember all the sadness and frustration  
And let it go, let it go.

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5626258135048734047,0,Linkin Park,IN MY REMAINS,200693,0.553,0.907,-5.623,A,minor,0.0484,0.00401,0.0,0.266,0.451,100.967,4,"alternative, grunge, metal","Separate, sifting through the wreckage  
I can't concentrate, searching for a message  
In the fear and pain, broken down and waiting  
For the chance to feel alive  
  
Now in my remains  
Our promises that never came  
Except this silent rain  
To wash away the worst of me  
  
Come apart, falling in the cracks  
Of every broken heart, digging through the wreckage  
Of your disregard, sinking down and waiting  
For the chance, to feel alive  
  
Now in my remains  
Our promises that never came  
Except this silent rain  
To wash away the worst of me  
  
Like an army, falling  
One by one by one  
Like an army, falling  
One by one by one  
Like an army, falling  
One by one by one  
Like an army, falling  
One by one by one  
  
Now in my remains  
Our promises that never came  
Except this silent rain  
To wash away the worst of me  
  
Like an army, falling  
One by one by one  
Like an army, falling  
One by one by one

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
5888866428363624869,0,Nickelback,Rockstar,252040,0.616,0.91,-3.004,C,major,0.0386,0.0459,0.0,0.343,0.693,144.072,4,"alt-rock, alternative, grunge, metal","I'm through with standing in line  
To clubs I'll never get in  
It's like the bottom of the ninth  
And I'm never gonna win  
This life hasn't turned out  
Quite the way I want it to be  
(Tell me what you want)  
  
I want a brand new house  
On an episode of Cribs  
And a bathroom I can play baseball in  
And a king size tub big enough  
For ten plus me  
(So what you need?)  
  
I'll need a credit card that's got no limit  
And a big black jet with a bedroom in it  
Gonna join the mile high club  
At thirty-seven thousand feet  
(Been there, done that)  
  
I want a new tour bus full of old guitars  
My own star on Hollywood Boulevard  
Somewhere between Cher and  
James Dean is fine for me  
(So how you gonna do it?)  
  
I'm gonna trade this life for fortune and fame  
I'd even cut my hair and change my name  
  
'Cause we all just wanna be big rock stars  
And live in hilltop houses driving fifteen cars  
The girls come easy and the drugs come cheap  
We'll all stay skinny 'cause we just won't eat  
And we'll hang out in the coolest bars  
In the VIP with the movie stars  
Every good gold digger's gonna wind up there  
Every Playboy bunny in her bleach blond hair, and we'll  
Hey, hey, I want to be a rock star  
Hey, hey, I want to be a rock star  
  
I want to be great like Elvis without the tassels  
Hire eight body guards that love to beat up assholes  
Sign a couple autographs  
So I can eat my meals for free  
(I'll have the quesadilla)  
  
I'm gonna dress my ass  
With the latest fashion  
Get a front door key to the Playboy mansion  
Gonna date a centerfold that loves to  
Blow my money for me  
(Does this make me look fat?)  
(So how you gonna do it?)  
  
I'm gonna trade this life for fortune and fame  
I'd even cut my hair and change my name  
  
Cause we all just wanna be big rock stars  
And live in hilltop houses driving fifteen cars  
The girls come easy and the drugs come cheap  
We'll all stay skinny 'cause we just won't eat  
And we'll hang out in the coolest bars  
In the VIP with the movie stars  
Every good gold digger's gonna wind up there  
Every Playboy bunny with her bleach blond hair  
And we'll hide out in the private rooms  
With the latest dictionary and today's who's who  
They'll get you anything with that evil smile  
Everybody's got a drug dealer on speed dial, well  
Hey, hey, I want to be a rock star  
Hey, hey, I want to be a rock star  
  
I'm gonna sing those songs  
That offend the censors  
Gonna pop my pills  
From a Pez dispenser  
Get washed-up singers writing all my songs  
Lip sync 'em every night so I don't get 'em wrong  
  
Well, we all just want to be big rock stars  
And live in hilltop houses driving fifteen cars  
The girls come easy and the drugs come cheap  
We'll all stay skinny 'cause we just won't eat  
And we'll hang out in the coolest bars  
In the VIP with the movie stars  
Every good gold digger's gonna wind up there  
Every Playboy bunny with her bleach blond hair  
And we'll hide out in the private rooms  
With the latest dictionary and today's who's who  
They'll get you anything with that evil smile  
Everybody's got a drug dealer on speed dial, well  
Hey, hey, I want to be a rock star  
Hey, hey, I want to be a rock star

",2025-07-20T12:33:22.929+02:00[Europe/Malta]
